T145;2203909;04963-192;1;13;4;1;1;6;9;2;2;-;4;1;2;10;1958;2;2;1
T111;2403806;08240-213;6;15;4;3;2;-;7;5;1;2;4;1;1;5;1981;4;2;2
T116;2104099;04421-225;1;64;5;3;2;-;10;5;1;3;12;1;1;3;1989;2;1;2
T067;2911105;04427-021;6;52;4;4;1;6;9;3;1;3;1;1;1;9;1974;3;1;2
T045;2304350;02981-085;6;14;1;0;2;-;2;5;1;3;3;2;1;12;1960;4;2;3
T021;2304400;02981-087;5;52;2;3;1;2;1;6;2;-;2;1;1;12;1975;2;2;2
T159;2104107;02982-141;1;13;3;2;2;-;4;2;3;-;1;2;2;5;1958;1;1;1
T050;2304459;02982-142;5;62;1;2;2;-;8;4;3;-;1;2;2;10;1975;2;2;3
T011;2104206;02985-001;5;51;6;3;1;2;3;4;3;-;4;2;1;3;1977;2;1;1
T119;2204006;02986-081;5;11;4;2;2;-;8;7;1;2;1;1;2;12;1950;5;1;1
T147;2204105;02986-082;5;11;3;4;1;2;1;5;2;-;6;2;2;1;1983;5;2;2
T108;2403905;02986-083;5;13;5;4;2;-;7;1;1;1;10;1;2;8;1982;4;1;2
T150;2204154;02986-084;5;14;3;0;1;3;6;3;1;3;2;1;1;7;1985;5;1;1
T084;2204204;02986-085;6;51;1;4;2;-;6;1;3;-;10;2;2;4;1959;3;2;2
T038;2304509;02567-250;6;62;1;2;2;-;9;6;2;-;4;2;1;7;1999;4;1;3
T187;2506202;02992-131;1;51;4;2;1;1;3;1;1;3;3;1;2;6;1952;2;2;1
T159;2605806;02567-253;1;51;3;4;1;2;7;6;3;-;10;2;2;4;1956;3;1;2
T142;2802304;02981-021;1;53;6;3;1;4;8;1;3;-;12;2;2;9;1995;2;1;2
T140;2204303;04421-235;5;11;3;4;2;-;10;6;2;-;4;1;2;3;1966;4;1;3
T199;2404002;04421-240;6;13;6;1;2;-;7;7;3;-;3;1;2;3;1994;1;2;2
T053;2910750;04425-005;5;63;1;0;2;-;10;3;3;-;3;2;2;2;1955;2;1;1
T154;2506251;04425-025;6;51;6;4;2;-;10;1;1;1;10;1;2;2;1984;3;2;2
T058;2404101;04425-035;6;13;5;3;2;-;7;1;3;-;2;1;1;11;1993;3;2;3
T050;2605905;04414-175;6;12;2;3;1;5;2;2;1;3;6;1;2;8;1980;2;2;3
T029;2911204;02991-016;1;14;2;1;2;-;4;6;3;-;4;2;1;9;1961;1;2;3
T064;2606002;02991-031;6;64;3;3;2;-;9;3;2;-;2;2;2;10;1965;3;1;2
T011;2802403;02991-032;6;64;3;4;2;-;4;1;2;-;1;2;1;9;1950;1;1;3
T198;2911253;02991-033;6;51;5;3;2;-;6;1;1;1;4;2;2;1;1982;5;1;1
T109;2204352;02991-034;1;65;2;4;1;4;8;5;3;-;12;1;2;11;1977;4;1;2
T001;2802502;02991-041;5;51;5;2;2;-;2;3;3;-;6;1;2;4;1982;1;1;1
T186;2304608;02567-252;5;11;4;1;1;3;10;4;2;-;12;1;1;2;1970;5;2;1
T053;2911303;08180-525;5;63;1;3;1;2;10;7;3;-;12;2;2;12;1978;5;1;1
T181;2204402;04421-195;5;12;1;3;2;-;1;4;1;3;6;1;2;2;1992;3;1;2
T143;2702900;04421-245;5;11;2;4;2;-;8;7;2;-;2;2;2;6;1969;2;2;3
T162;2606101;04429-002;1;14;1;4;2;-;8;2;3;-;6;2;1;1;1968;4;2;3
T046;2911402;04830-302;6;52;3;1;2;-;9;2;1;3;10;1;2;2;1991;1;2;1
T178;2104305;04830-304;6;51;1;2;2;-;9;6;2;-;6;2;1;4;1994;5;1;3
T165;2606200;04830-306;6;12;5;2;1;4;9;5;3;-;3;2;1;11;1958;3;1;1
T053;2404200;04842-305;5;62;2;1;1;5;10;6;1;1;1;1;2;9;1992;3;1;2
T069;2911501;04413-015;1;14;3;3;2;-;9;4;2;-;1;2;1;12;1992;3;2;2
T183;2104404;04413-075;1;65;3;0;2;-;6;1;2;-;2;2;2;12;1986;1;1;2
T166;2104503;04414-015;5;11;5;3;2;-;10;6;3;-;2;1;2;10;1962;2;2;2
T089;2404309;04413-082;6;61;4;4;1;2;9;7;3;-;1;1;1;1;1958;2;1;3
T087;2104552;04427-023;5;62;6;2;2;-;10;3;2;-;1;1;2;8;1969;4;2;3
T114;2104602;04891-395;1;11;5;1;1;3;6;7;2;-;1;1;2;4;1969;2;2;2
T029;2903300;04417-182;1;51;2;0;1;3;8;6;3;-;4;1;2;11;1994;3;2;2
T067;2104628;04429-265;1;52;6;1;1;4;10;6;2;-;1;1;2;1;1983;3;1;2
T086;2911600;04429-225;5;15;4;4;1;3;10;6;1;2;12;2;1;11;1982;5;2;3
T158;2104651;04430-115;5;61;5;3;2;-;5;5;2;-;10;2;1;2;1991;4;1;2
T015;2104677;04430-135;1;11;3;0;1;6;9;2;1;2;1;2;1;4;1954;3;1;1
T192;2802601;04430-345;1;15;2;0;2;-;4;2;3;-;1;1;2;8;1992;2;2;2
T052;2104800;04430-355;6;11;3;3;2;-;5;3;1;3;4;2;1;8;1971;5;1;1
T039;2606309;04430-385;6;51;3;3;2;-;6;5;2;-;6;2;2;10;1956;3;2;1
T041;2304707;04430-164;1;62;2;0;2;-;6;5;1;2;6;2;1;5;1952;4;1;3
T185;2304806;04430-112;5;65;1;3;1;1;10;1;3;-;6;1;2;8;1964;2;2;2
T163;2606408;04430-132;5;11;3;3;1;1;7;5;1;2;4;2;1;1;1989;4;1;1
T132;2304657;04430-155;1;14;6;4;1;6;4;2;2;-;10;1;2;7;1983;5;1;3
T034;2104701;04430-097;6;63;3;4;2;-;8;7;1;2;10;2;2;6;1965;5;2;3
T132;2304905;03755-055;1;51;5;2;2;-;2;5;1;2;2;2;2;5;1976;3;1;2
T074;2404408;02994-071;6;14;4;4;2;-;9;5;3;-;4;2;2;7;1993;1;1;3
T175;2204501;04384-032;5;15;5;0;1;4;8;3;3;-;3;1;2;1;1952;1;1;2
T196;2304954;04379-074;6;53;6;1;2;-;2;5;3;-;6;2;2;11;1969;4;2;1
T187;2911659;04379-072;6;61;4;3;1;3;4;5;3;-;1;2;2;5;1959;5;2;1
T191;2404507;04377-038;6;11;2;4;1;6;3;1;2;-;1;1;2;8;1957;1;2;2
T077;2911709;04377-036;5;52;2;2;1;4;1;6;2;-;6;2;2;10;1950;5;1;3
T114;2506301;04368-006;1;64;1;1;1;4;8;2;1;2;1;1;1;3;1966;5;2;3
T165;2305001;04368-003;6;11;4;3;2;-;10;1;3;-;1;2;1;2;1995;2;2;1
T124;2305100;04379-028;5;53;3;3;1;3;3;6;1;3;2;1;2;10;1962;5;1;3
T072;2911808;04379-026;6;14;3;0;1;5;5;1;2;-;1;1;2;10;1959;3;2;1
T191;2204550;04379-024;6;62;3;1;1;4;9;3;1;1;4;1;2;4;1964;2;1;2
T197;2104909;04379-022;6;62;2;3;1;3;8;2;1;1;10;1;1;6;1968;5;2;2
T092;2506400;04963-320;1;11;3;3;1;2;1;1;2;-;12;2;2;4;1956;1;2;1
T057;2506509;04414-005;6;62;6;2;2;-;5;2;2;-;10;1;1;12;1970;1;1;2
T009;2911857;08440-042;6;11;4;0;1;4;3;7;3;-;1;1;1;2;1950;3;1;2
T012;2305209;04194-355;1;13;1;4;2;-;4;4;2;-;2;2;1;6;1972;3;2;1
T120;2305233;02994-061;6;63;1;1;1;5;1;1;1;3;10;2;2;3;1995;4;1;3
T182;2204600;02994-052;1;11;4;1;2;-;3;6;1;2;6;2;2;3;1965;4;2;3
T046;2105005;04434-224;1;15;1;3;2;-;2;2;3;-;1;2;2;6;1987;4;2;1
T138;2606507;04411-075;1;63;5;0;1;1;8;5;2;-;3;1;2;11;1990;5;1;1
T082;2911907;04408-005;1;62;1;3;1;2;9;6;3;-;6;2;2;8;1992;5;1;2
T080;2305266;04409-025;1;63;1;1;1;3;8;3;3;-;1;2;1;3;1972;4;1;1
T187;2703007;04409-022;6;51;4;0;1;2;7;3;3;-;2;2;1;12;1995;2;1;1
T023;2305308;04408-085;5;14;6;0;2;-;10;6;2;-;3;1;2;1;1994;3;2;2
T025;2506608;04411-033;1;62;5;2;2;-;9;6;2;-;1;2;2;7;1989;1;1;1
T014;2912004;04416-202;1;15;3;3;2;-;10;2;1;2;3;2;1;11;1969;1;1;3
T025;2912103;04416-235;1;12;3;1;1;2;8;4;2;-;6;2;1;8;1999;5;1;3
T126;2912202;04430-095;1;52;4;3;2;-;6;1;2;-;4;2;2;8;1971;3;1;2
T142;2305332;04963-315;6;11;5;1;1;2;8;4;1;2;4;1;1;9;1950;3;1;1
T040;2912301;02987-108;5;11;1;3;1;3;10;6;2;-;2;1;2;3;1986;1;1;2
T081;2606606;04430-065;6;64;1;4;2;-;8;4;2;-;2;1;2;9;1974;2;2;1
T027;2912400;05570-775;6;63;4;1;1;2;9;5;3;-;3;2;2;2;1990;3;1;3
T040;2912509;05570-770;6;61;1;2;2;-;5;5;2;-;4;2;1;1;2000;1;1;3
T016;2912608;05570-760;6;65;5;0;1;4;4;1;3;-;1;1;2;4;1998;4;1;3
T038;2606705;05570-756;5;62;4;2;2;-;1;5;1;3;6;1;2;3;1952;1;2;1
T089;2912707;05570-755;1;12;6;2;2;-;10;5;3;-;12;1;1;4;1999;3;1;1
T026;2912806;05570-700;1;61;6;1;1;6;5;2;3;-;12;2;1;8;2000;3;1;1
T046;2912905;03977-007;5;62;5;3;1;2;5;3;1;1;1;2;2;8;1994;1;2;3
T177;2913002;02987-173;1;11;6;1;1;2;7;1;1;3;12;2;1;1;1989;1;2;2
T053;2913101;02987-172;1;11;5;4;1;3;6;5;3;-;10;2;2;8;1999;2;1;3
T107;2913200;02987-102;5;11;6;2;2;-;6;6;1;2;2;1;1;10;1965;2;2;2
T003;2305357;05850-252;1;61;5;1;2;-;10;4;3;-;12;1;1;12;1954;5;2;2
T067;2105104;05570-777;1;52;5;0;2;-;8;5;2;-;3;1;1;2;1978;2;1;3
T197;2913309;02987-109;1;61;5;4;2;-;3;5;2;-;4;1;1;4;1999;2;1;3
T139;2305407;05570-780;5;63;5;0;1;5;4;3;2;-;6;2;2;5;1989;3;2;1
T095;2404606;02987-107;1;15;4;3;1;2;8;1;3;-;10;2;1;2;1961;3;2;1
T041;2703106;02987-106;6;52;4;2;2;-;1;3;3;-;4;1;1;3;1957;3;2;1
T164;2913408;02987-105;5;63;4;1;1;6;2;5;2;-;12;1;1;5;1960;4;2;3
T126;2502607;02987-104;1;52;3;2;2;-;4;7;2;-;10;1;1;4;1973;4;2;3
T042;2105153;02987-103;5;51;4;0;2;-;3;5;1;3;6;1;1;12;1967;2;1;1
T073;2105203;02981-031;1;51;6;2;1;2;9;5;3;-;1;1;2;7;1958;2;1;2
T072;2606804;02987-101;1;52;4;1;1;4;10;6;2;-;4;2;1;1;1980;4;2;1
T078;2913457;04413-025;5;13;1;4;1;6;2;4;3;-;1;1;2;3;1952;5;1;2
T001;2703205;04413-065;6;52;2;1;1;6;7;5;2;-;4;1;1;5;1967;5;2;2
T130;2606903;04414-035;5;13;6;0;2;-;1;2;2;-;12;1;2;7;1994;4;2;1
T150;2305506;04413-055;5;62;1;0;1;5;1;3;2;-;6;2;1;1;1953;5;1;1
T129;2913507;04425-095;6;61;6;2;2;-;9;3;1;1;10;1;2;11;1997;3;2;2
T149;2802700;04930-315;6;15;4;2;2;-;6;5;2;-;12;1;1;7;1988;3;2;1
T014;2607604;04913-095;5;52;4;3;1;5;2;5;2;-;1;1;2;5;1958;4;1;3
T033;2204659;02991-141;6;14;1;1;2;-;6;5;1;1;2;1;1;12;1998;3;2;3
T124;2913606;04430-092;1;63;5;0;1;2;10;3;2;-;10;2;1;1;1953;2;1;1
T179;2506707;04432-117;1;12;1;3;1;1;1;5;1;2;4;1;2;5;1959;1;2;3
T072;2105302;04432-027;6;51;5;3;1;6;8;1;3;-;10;2;2;2;1981;5;1;3
T091;2607000;04432-115;6;61;6;4;1;5;9;3;1;1;2;1;1;5;1964;5;1;1
T191;2305605;04432-025;1;52;3;1;1;4;8;7;2;-;3;1;1;4;1987;5;1;3
T021;2802809;02987-061;5;14;5;2;2;-;4;2;3;-;12;2;1;12;1957;4;1;2
T097;2607109;02987-091;1;62;1;3;2;-;6;4;2;-;2;1;1;1;1986;3;2;3
T194;2506806;04405-185;1;14;6;4;2;-;9;6;1;1;1;2;2;12;1961;2;2;1
T123;2913705;04403-205;6;53;4;1;1;3;4;1;3;-;1;2;1;12;1998;5;2;1
T115;2703304;04428-115;6;63;4;1;2;-;1;5;2;-;1;1;2;3;1978;1;1;1
T174;2204709;04427-005;5;15;3;0;1;2;7;4;2;-;10;1;1;10;1982;1;1;1
T134;2404705;05570-776;5;53;3;4;1;3;3;5;2;-;12;1;2;6;1982;1;1;2
T123;2305654;04913-005;5;11;4;0;2;-;8;2;2;-;3;1;2;1;1985;1;2;3
T025;2305704;04430-235;5;65;2;1;1;6;6;4;3;-;12;1;2;10;1973;1;1;2
T175;2913804;04914-005;6;65;4;1;1;2;3;5;1;1;1;1;2;7;1992;4;2;2
T027;2913903;04915-075;1;63;2;3;1;6;2;3;3;-;6;2;1;1;1969;5;1;3
T021;2204808;04915-062;1;15;3;1;1;5;6;6;3;-;4;1;1;6;1987;2;1;1
T011;2914000;04915-025;5;12;6;1;1;5;5;5;1;2;4;1;2;8;1986;1;2;2
T070;2607208;04915-055;1;62;6;1;2;-;7;4;2;-;4;1;1;4;1978;3;1;2
T019;2305803;04915-085;6;11;3;1;2;-;7;3;1;2;3;2;2;9;1979;1;2;2
T125;2607307;04915-035;5;61;5;2;1;6;5;4;2;-;2;1;2;8;1989;3;1;3
T072;2404804;04915-023;1;61;4;1;2;-;2;7;1;1;1;2;2;9;1973;4;2;1
T035;2305902;04915-045;5;63;4;1;2;-;2;3;1;3;12;1;1;2;1994;5;1;2
T085;2914109;04915-021;1;65;3;4;1;3;3;2;1;3;1;2;1;8;1989;1;2;3
T136;2306009;04434-226;5;13;6;0;1;2;6;1;2;-;3;1;1;8;1994;5;2;2
T169;2914208;04432-022;6;61;3;2;2;-;10;7;2;-;12;2;2;4;2000;5;1;1
T032;2914307;04428-075;5;64;4;1;1;4;1;7;2;-;6;1;1;4;1983;4;2;3
T058;2914406;08372-300;5;12;1;4;2;-;3;3;3;-;1;2;2;1;1991;3;1;3
T111;2914505;02934-401;5;11;4;1;1;5;10;5;3;-;6;1;1;8;1979;2;2;2
T145;2306108;02934-400;6;15;5;4;2;-;4;2;3;-;6;2;1;2;1961;3;1;1
T161;2914604;02934-001;5;64;4;3;2;-;6;5;1;1;2;2;1;2;1977;2;1;2
T199;2204907;02957-025;1;52;2;3;2;-;2;6;3;-;10;2;2;10;1991;2;1;1
T155;2506905;02950-010;5;51;2;0;2;-;10;2;1;3;6;1;1;6;1981;2;1;1
T134;2802908;08190-395;6;11;1;4;1;4;10;4;3;-;1;1;1;12;1985;5;2;1
T049;2803005;04905-100;6;15;2;4;2;-;9;7;2;-;4;2;2;10;1981;1;1;3
T033;2914653;08372-306;5;65;6;0;1;1;1;3;1;1;10;1;2;6;1958;2;1;2
T188;2914703;08372-302;5;65;6;0;1;1;1;3;2;-;4;1;2;5;1963;1;2;1
T052;2803104;08372-308;6;51;6;1;2;-;9;1;3;-;1;1;1;5;1960;2;1;1
T129;2914802;04881-030;6;14;2;2;2;-;5;2;2;-;4;1;2;6;1995;1;1;2
T148;2914901;05869-255;5;64;2;1;2;-;4;6;3;-;10;2;1;9;1964;2;2;2
T187;2607406;08473-720;1;52;3;1;2;-;9;3;1;3;12;1;2;11;1974;5;2;2
T148;2915007;05265-125;6;53;1;3;1;1;2;4;3;-;10;1;2;9;1976;2;1;2
T004;2915106;02934-201;1;11;1;3;1;4;7;1;3;-;6;1;2;6;1954;5;2;1
T001;2915205;02934-200;5;64;1;4;2;-;3;5;2;-;12;1;2;6;1983;4;1;2
T035;2915304;02934-000;5;51;3;1;1;5;5;3;3;-;4;1;1;12;1977;3;1;1
T008;2915353;08190-405;6;52;3;1;1;5;3;4;2;-;1;2;2;11;1952;4;1;1
T050;2205003;08372-304;1;62;6;4;1;1;10;4;3;-;10;2;2;6;1980;4;2;1
T041;2105351;02924-600;1;11;6;2;2;-;2;6;2;-;12;2;1;12;1970;2;2;1
T089;2306256;04893-185;5;52;3;3;1;5;1;7;2;-;12;1;1;7;1976;5;2;3
T083;2306207;08280-210;1;12;1;3;2;-;9;1;3;-;4;1;1;4;1989;4;1;2
T133;2915403;08280-107;1;65;5;1;1;1;6;6;2;-;1;1;2;4;1987;5;1;3
T149;2915502;03124-020;5;15;4;3;1;5;10;1;2;-;6;1;1;9;1999;1;1;3
T059;2404853;02924-401;5;63;2;3;1;6;6;2;1;2;10;1;1;12;1987;3;2;2
T169;2915601;02997-003;5;53;6;2;2;-;4;3;3;-;1;2;1;1;1967;3;1;2
T179;2915700;02924-000;5;62;4;4;1;5;3;7;2;-;1;1;2;10;1959;3;2;1
T055;2915809;02924-001;1;12;1;2;2;-;3;1;1;3;12;2;2;3;1997;5;2;3
T091;2607653;02924-200;6;14;1;0;2;-;5;4;1;3;12;1;1;11;1960;5;1;3
T098;2915908;02924-201;1;53;1;1;1;5;9;7;3;-;2;2;1;12;1950;4;2;2
T031;2916005;02924-601;5;11;5;3;2;-;2;4;3;-;12;2;1;1;1979;3;1;2
T017;2306306;03124-021;5;61;2;0;1;4;7;5;3;-;6;2;2;1;1981;3;2;2
T145;2916104;03983-025;5;15;2;3;2;-;9;5;3;-;2;2;2;11;1999;4;2;2
T050;2916302;02924-400;5;15;4;2;2;-;1;5;2;-;10;1;2;6;1966;2;1;3
T026;2105401;04717-905;6;51;4;0;2;-;2;5;2;-;1;1;2;10;1979;3;1;3
T039;2607703;04533-912;5;11;3;1;2;-;5;6;3;-;1;2;1;12;1954;4;1;2
T067;2916401;02079-900;5;62;6;2;1;6;9;7;3;-;2;2;2;3;1966;1;2;1
T006;2916500;03102-902;5;53;5;2;2;-;6;3;1;2;2;1;1;5;1992;4;2;1
T026;2306405;01045-903;5;62;5;4;2;-;8;2;3;-;3;2;1;6;1999;5;1;3
T122;2607752;01032-902;1;15;3;4;1;1;8;7;3;-;2;1;2;5;1977;2;1;2
T194;2916609;01046-905;1;12;6;1;1;3;1;2;3;-;3;2;2;5;1955;5;2;2
T075;2306504;05650-905;1;11;6;0;2;-;9;3;1;1;4;2;1;1;1984;2;1;1
T198;2803203;01501-908;6;12;3;1;1;4;5;5;2;-;3;2;2;6;1992;5;2;2
T106;2507002;05345-903;1;51;5;3;2;-;9;7;2;-;2;1;1;8;1972;2;1;2
T042;2507101;01218-900;5;15;2;0;2;-;8;2;2;-;6;1;1;12;1997;3;1;2
T121;2916203;04045-901;1;13;1;4;1;2;3;4;1;2;12;2;2;11;1966;3;2;3
T066;2916708;04258-900;6;15;5;1;1;2;3;3;1;3;1;1;1;2;1950;1;2;1
T117;2607802;04104-903;5;65;4;3;1;1;3;5;3;-;6;1;1;6;1964;3;1;3
T009;2916807;03827-902;5;65;1;2;1;2;9;7;3;-;10;2;2;6;1972;4;2;3
T084;2306553;02001-900;1;52;3;0;1;1;3;7;2;-;3;2;1;8;1976;5;1;3
T033;2916856;02022-901;6;14;3;1;2;-;5;7;1;1;2;2;1;1;1955;4;1;1
T004;2306603;05396-901;5;63;4;2;2;-;9;7;3;-;1;2;1;12;1985;3;2;2
T195;2507200;05001-900;1;61;1;3;1;1;8;5;3;-;6;2;2;3;1962;5;1;2
T125;2205102;02611-900;1;53;1;4;1;3;9;2;3;-;12;1;1;4;1956;1;1;2
T118;2607505;04028-900;1;51;2;3;2;-;5;5;3;-;4;2;1;12;1954;5;2;1
T073;2404903;04043-900;6;52;3;2;2;-;2;7;1;2;6;1;1;11;1967;3;1;1
T121;2105427;05065-903;1;53;6;0;1;1;5;3;2;-;4;2;2;3;1976;2;2;3
T103;2916906;02088-900;1;65;4;3;1;6;8;4;2;-;6;1;1;8;1999;1;1;3
T089;2917003;05350-901;1;13;1;0;1;3;5;2;1;3;3;1;2;9;1970;5;2;1
T141;2917102;01411-902;5;52;5;4;1;1;10;7;1;1;12;2;1;9;1980;5;2;1
T039;2917201;03031-902;6;13;6;1;1;4;7;7;3;-;10;2;1;3;1998;4;1;1
T103;2917300;05112-901;6;51;1;2;1;1;6;1;1;2;1;2;1;12;1970;3;1;1
T144;2917334;01017-906;5;52;3;2;2;-;7;3;2;-;4;2;2;7;1969;1;2;3
T130;2607901;05686-903;6;13;2;0;1;2;3;1;1;3;4;1;2;5;1999;4;2;1
T184;2917359;03168-900;6;52;1;3;1;4;7;3;2;-;2;2;2;1;1983;1;1;2
T023;2917409;01254-902;6;14;5;2;1;6;4;7;3;-;6;2;1;1;1954;2;2;3
T170;2507309;05401-912;6;62;4;1;2;-;10;6;2;-;2;2;1;1;1991;2;1;1
T111;2703403;04795-915;1;52;4;3;1;3;8;4;2;-;1;1;1;7;1995;3;2;3
T018;2917508;04726-901;5;14;6;1;2;-;4;6;2;-;10;2;1;9;1989;1;1;3
T060;2205151;02063-903;6;14;4;3;2;-;7;1;2;-;1;2;1;7;1953;5;2;1
T094;2703502;04101-903;5;62;1;0;1;6;5;2;2;-;3;1;1;11;1968;1;1;1
T165;2917607;03122-902;1;51;2;1;2;-;10;5;2;-;6;2;2;12;1959;2;1;2
T097;2917706;04583-916;6;63;4;4;1;3;1;1;2;-;2;2;2;5;1986;4;2;1
T016;2306702;01333-909;5;52;4;3;1;5;3;5;3;-;6;2;1;2;1967;5;1;3
T060;2306801;02515-900;6;51;6;4;1;1;5;3;3;-;3;2;2;9;1975;1;1;1
T143;2306900;05113-901;6;64;4;0;2;-;4;2;1;1;3;1;2;4;1995;4;2;3
T114;2917805;05157-900;5;65;2;4;1;5;8;6;3;-;4;1;2;7;1952;1;1;3
T154;2307007;02598-900;5;62;4;2;1;5;5;1;2;-;10;2;2;11;1972;4;1;2
T196;2205201;02710-900;5;64;2;1;2;-;9;2;3;-;3;1;2;1;2000;4;1;1
T188;2917904;04553-903;5;63;1;1;2;-;4;5;2;-;2;2;2;1;1962;4;1;2
T033;2405108;05345-904;5;15;6;3;1;5;3;2;2;-;3;2;2;5;1992;2;2;2
T200;2405207;01141-900;6;52;2;2;2;-;1;4;1;3;2;2;1;9;1977;3;2;3
T194;2703601;04122-900;1;12;1;0;1;4;5;4;3;-;10;2;1;8;1978;1;1;3
T024;2803302;02177-900;5;13;5;0;2;-;6;2;1;1;4;2;2;7;1967;3;2;2
T068;2405405;03190-901;5;65;1;1;1;5;8;1;3;-;12;2;1;6;1979;3;2;1

